BHK,Rent,Size,Area Type,Area Locality,City,Furnishing Status,Tenant Preferred,Bathroom
3,21000,1000,2,"Vishweshwaraiah Layout, Annapurneshwari Nagar",3,2,Bachelors/Family,3
2,12000,900,2,Babusapalya,3,1,Bachelors/Family,2
1,7000,800,2,Babusapalya,3,1,Bachelors/Family,1
2,15000,750,1,Hutchins Road,3,1,Bachelors/Family,2
2,11400,1100,2,Nisarga capital appartment,3,1,Bachelors,2
2,15000,1200,1,"Jp Nagar Phase 1, J P Nagar",3,2,Bachelors/Family,2
2,19000,1000,2,"Rbi Layout, J P Nagar",3,2,Bachelors/Family,2
2,27000,1000,2,"Hbr Layout Block 4, HBR Layout",3,2,Bachelors,2
3,48000,2000,2,Frazer Town,3,2,Bachelors/Family,3
1,7000,550,1,Chikkalasandra,3,2,Bachelors/Family,1
2,15000,1130,1,whitefield,3,1,Family,2
2,10000,600,1,Abbigere,3,2,Bachelors/Family,2
1,7000,100,2,Chikkabanavara,3,2,Bachelors/Family,1
2,9000,500,1,"Meenakshi Layout, Kengeri",3,2,Bachelors/Family,1
1,8000,600,1,Rajajinagar,3,1,Bachelors/Family,1
2,35000,1200,2,Mahatma Gandhi Road,3,2,Bachelors,2
2,16000,850,1,Bilekahalli,3,2,Bachelors/Family,2
1,4500,600,1,Madanayakahalli,3,1,Bachelors/Family,1
2,16000,600,1,Sivanchetti Gardens,3,1,Bachelors/Family,1
2,10000,700,1,Nagavara,3,2,Bachelors/Family,1
1,8000,400,2,Hebbal,3,1,Bachelors/Family,1
1,6000,400,1,Thammenahalli Apartmentge,3,2,Bachelors/Family,1
2,13000,1000,2,Horamavu,3,1,Bachelors/Family,2
2,10000,1200,1,K R Puram,3,2,Bachelors/Family,2
3,55000,1603,2,Magadi Road,3,2,Bachelors/Family,3
3,15000,1200,1,Bagalakunte,3,2,Family,3
1,12000,420,2,"Murugeshpalya, Airport Road",3,2,Bachelors/Family,1
2,9000,1200,1,Gottigere,3,2,Bachelors/Family,2
3,36000,1771,1,Gottigere,3,2,Bachelors/Family,3
3,37000,1200,1,No 309 6th A cross Banashankari 1st stage 2nd block Bangalore 560050,3,2,Bachelors/Family,3
2,6000,700,1,Ragavendra Industrial Estate,3,1,Bachelors/Family,1
1,17000,610,1,"Jalahalli, Jalahalli, Outer Ring Road",3,2,Bachelors/Family,1
1,8000,800,1,"Dooravani Nagar, Dooravani Nagar",3,1,Bachelors/Family,1
1,7500,550,1,Hommadevanahalli,3,2,Bachelors/Family,1
2,9500,750,1,"Ms Palya, Vidyaranyapura",3,2,Bachelors/Family,1
2,13500,700,2,Mathikere,3,2,Bachelors,2
1,9000,600,2,Ramamurthy Nagar,3,2,Bachelors/Family,1
1,7000,360,1,J P Nagar,3,1,Bachelors/Family,1
2,12000,800,1,"Btm Layout Stage 2, BTM Layout",3,1,Bachelors/Family,2
4,100000,3700,2,"Sanjeevini Nagar, Hegganahalli",3,2,Bachelors/Family,5
2,12000,1200,1,Electronic City,3,1,Bachelors/Family,2
1,8500,480,1,"Prakruthi Township, Hennur",3,2,Bachelors/Family,1
2,18000,1000,1,"M C Layout, Vijayanagar, Magadi Road",3,2,Bachelors/Family,2
1,11000,800,1,"Dr.Shivaram Karanth Nagar, Jakkuru",3,2,Family,1
3,18000,900,1,Rajajinagar,3,2,Bachelors/Family,2
3,17000,1450,1,Rayasandra,3,2,Bachelors/Family,3
1,6500,400,1,Rajajinagar,3,1,Bachelors/Family,1
2,11500,700,1,Near coffee board layout,3,2,Bachelors/Family,2
2,22000,1000,2,Banaswadi,3,2,Bachelors/Family,2
1,13000,450,2,"Lakkasandra, Wilson Garden, bannerghatta main road",3,2,Bachelors/Family,1
3,20000,773,2,Mysore Road,3,2,Bachelors,2
2,10000,1200,1,Kengeri,3,2,Bachelors/Family,2
2,15000,1000,1,Begur Koppa Rd,3,1,Bachelors/Family,2
1,8000,150,1,B.Narayanapura,3,1,Bachelors/Family,1
2,12000,865,1,Ananth Nagar,3,2,Bachelors/Family,2
1,20000,600,1,Rayasandra,3,2,Bachelors/Family,1
2,20000,800,1,Basavanagudi,3,2,Bachelors/Family,1
1,8000,200,1,Old Airport Road,3,2,Bachelors/Family,1
1,11000,600,2,Hebbal,3,1,Bachelors,2
3,40000,1840,2,Horamavu,3,2,Bachelors/Family,2
2,10000,800,1,Hegganahalli,3,2,Bachelors/Family,2
3,30000,1600,2,"Hrbr Layout Block 2, Kalyan Nagar, Outer Ring Road",3,2,Family,2
2,8000,600,1,Electronic City,3,1,Bachelors/Family,1
2,15000,1100,2,"Vishwapriya Nagar, Begur",3,1,Bachelors,2
2,12000,950,1,Nri Layout,3,2,Bachelors/Family,2
2,12000,905,1,Kanakapura Road,3,2,Family,2
3,20000,1200,2,"Ms Palya, Vidyaranyapura",3,2,Bachelors,2
3,13000,1000,1,K R Puram,3,2,Bachelors/Family,1
2,17500,1080,1,Electronic City,3,2,Bachelors/Family,2
1,8000,600,1,Kamala Nagar,3,2,Bachelors/Family,1
2,8500,1000,1,Kachohalli,3,2,Bachelors/Family,2
1,7500,600,1,Bommanahalli,3,2,Bachelors/Family,1
2,22000,1100,1,Rmv Extension Stage 2,3,2,Bachelors/Family,2
1,6000,300,1,Nagarbhavi,3,1,Bachelors/Family,1
2,32900,1200,2,Marathahalli,3,2,Bachelors/Family,1
2,15000,800,1,J P Nagar,3,2,Bachelors/Family,1
2,10000,535,1,"Moodalaplya, Vijayanagar",3,1,Bachelors/Family,1
2,10000,800,1,"Bedarahalli, Magadi Road",3,1,Bachelors/Family,2
3,21000,1159,1,Electronic City,3,1,Bachelors/Family,2
4,63000,2650,2,Kanakapura Road,3,1,Bachelors,5
1,6900,50,2,Kodigehalli,3,2,Bachelors,1
2,14000,700,1,Vijayanagar,3,1,Bachelors/Family,1
1,14500,550,1,Mahadevapura,3,2,Bachelors,1
1,6500,700,1,Rukmini Nagar,3,2,Bachelors/Family,1
2,13000,600,1,Vibhutipura,3,1,Bachelors/Family,2
2,8000,600,1,"Mallasandra, Jalahalli West",3,2,Bachelors/Family,1
2,18000,1000,1,Hebbal Kempapura,3,2,Bachelors/Family,1
2,20000,1100,1,Rajajinagar,3,2,Bachelors/Family,3
1,14000,750,2,"Jp Nagar Phase 5, J P Nagar, Outer Ring Road",3,2,Bachelors/Family,1
4,50000,2900,1,Kannur,3,2,Bachelors/Family,4
2,14500,990,1,Bhattarahalli,3,1,Bachelors/Family,2
2,15000,1300,1,Raghuvanahalli-Bcmc Layout,3,2,Bachelors/Family,2
1,11500,550,2,Mahadevapura,3,2,Bachelors/Family,1
3,15000,1360,1,Chandapura,3,2,Bachelors/Family,2
2,12000,600,2,"Marutinagar,",3,2,Bachelors,2
2,18000,1200,2,Electronic City,3,2,Bachelors/Family,2
2,15000,1050,1,Electronic City,3,2,Bachelors/Family,2
2,12000,840,1,Medahalli,3,2,Bachelors/Family,2
2,25000,1050,1,Hoysala Nagar,3,2,Bachelors/Family,2
3,150000,3250,2,Vasanth Nagar,3,2,Bachelors/Family,4
1,10000,500,1,Nagarabhavi,3,1,Bachelors/Family,1
2,8000,900,1,Gottigere,3,2,Bachelors/Family,1
2,40000,1300,2,Indira Nagar,3,2,Bachelors/Family,2
2,12000,600,1,"Shamanna Garden, Wilson Garden",3,1,Bachelors/Family,1
2,16000,900,2,Kodi Halli,3,2,Bachelors/Family,1
2,23000,1100,2,Kodi Halli,3,2,Bachelors/Family,2
2,25000,1100,2,"Jagadish Nagar, Kaggadasapura",3,2,Bachelors/Family,2
1,7000,600,1,Kadugodi,3,1,Bachelors/Family,1
2,17500,1250,2,Yeshwantpur,3,1,Bachelors,2
1,10000,415,2,"Jeevan Bima Nagar, Airport Road",3,2,Bachelors/Family,1
3,39000,1200,1,Vidyaranyapura,3,2,Bachelors/Family,3
3,22000,1200,2,Bommasandra,3,1,Bachelors,2
2,18000,1000,1,Gottigere,3,2,Family,2
2,23000,1300,1,3,3,2,Bachelors/Family,2
2,20000,1150,2,"Jp Nagar Phase 5, J P Nagar, Outer Ring Road",3,1,Bachelors/Family,2
1,10000,450,2,"Malleshpalya, Kaggadasapura",3,2,Bachelors/Family,1
1,15000,600,2,Mahadevapura,3,2,Bachelors/Family,1
2,17000,1000,1,Bommanahalli,3,2,Bachelors/Family,2
3,56000,1900,2,Jaya Nagar Block 3,3,1,Bachelors,3
3,43000,1700,2,"Arakere Mico Layout, Arakere",3,2,Bachelors/Family,3
2,25000,1100,2,Seshadripuram,3,2,Bachelors/Family,2
1,9000,500,2,Mudhaliar layout,3,2,Bachelors/Family,1
3,31000,1757,1,"Jalahalli, Jalahalli, Outer Ring Road",3,2,Bachelors/Family,3
1,6000,300,1,Ullal Upnagar,3,2,Bachelors/Family,1
1,5000,500,1,Guttahalli,3,2,Bachelors/Family,1
2,16000,1200,1,"Dr.Shivaram Karanth Nagar, Jakkuru",3,1,Bachelors,2
1,20000,800,2,Koramangala,3,2,Family,1
3,28000,1281,1,Banaswadi,3,2,Bachelors/Family,3
2,18000,1450,2,"Jp Nagar Phase 6, J P Nagar, Outer Ring Road",3,2,Bachelors/Family,2
1,12000,600,1,Basava Nagar,3,2,Bachelors,1
2,20000,980,1,Mathikere,3,2,Family,2
3,25000,1500,1,"Kaggadasapura, Indira nagar",3,2,Bachelors,3
3,35000,1800,1,whitefield,3,2,Bachelors/Family,3
1,7000,400,1,C V Raman Nagar,3,1,Bachelors/Family,1
1,7500,600,2,"Banashankari Stage 3, Banashankari",3,1,Bachelors,1
2,14000,1100,2,K R Puram,3,2,Bachelors/Family,2
2,20000,1100,2,"Yelachenahalli, Kumaraswamy Layout, Kanakapura Road",3,2,Bachelors,2
4,380000,3500,2,Lavelle Road,3,2,Bachelors,5
2,21000,1100,2,"Murugeshpalya, Airport Road",3,1,Bachelors/Family,2
2,15000,700,1,Yeshwantpur,3,2,Bachelors/Family,2
1,5500,600,2,Hesaraghatta Main Road,3,1,Bachelors,1
2,10000,700,1,Nri Layout,3,1,Bachelors/Family,2
1,7000,250,1,"Konappana Agrahara, Electronic City",3,2,Bachelors/Family,1
2,11500,1200,1,"Jp Nagar Phase 7, J P Nagar",3,2,Bachelors/Family,1
3,22000,1450,1,Bannerghatta Main Road,3,2,Bachelors/Family,3
2,19000,1221,2,"Hosa Road, off Hosur Road",3,1,Bachelors,2
2,15000,1250,1,"Dinnur, Hebbal",3,2,Bachelors/Family,2
2,10500,700,2,"Chikkasandra-Jalahalli West, Jalahalli West",3,2,Family,1
2,12000,700,2,"Doddanekundi, Kartik Nagar",3,2,Bachelors/Family,2
1,7000,200,1,"Jp Nagar Phase 2, J P Nagar",3,2,Bachelors/Family,1
2,15000,1200,2,Attibele,3,2,Bachelors/Family,2
2,23000,600,1,"Devinagar, Outer Ring Road",3,2,Bachelors/Family,2
1,6500,600,1,Electronic City,3,2,Bachelors/Family,1
3,29000,1800,2,"Jp Nagar Phase 7, J P Nagar",3,2,Bachelors/Family,3
2,12000,900,2,"Fci Layout, Deepanjali Nagar",3,1,Bachelors/Family,2
2,10000,1000,1,Mathikere,3,2,Bachelors,2
2,12500,500,2,"Ombr Layout, Banaswadi",3,2,Bachelors/Family,2
3,32000,1800,1,"Sinthan Nagar, Thanisandra",3,2,Bachelors/Family,3
1,8000,416,1,Kengeri Hobli,3,1,Bachelors/Family,1
2,10500,600,1,Kodichikkanahalli Main Road,3,2,Bachelors/Family,1
1,6000,400,1,"Mangammanapalya, Hosur Road",3,1,Bachelors/Family,1
3,16000,1200,1,Uttarahalli,3,2,Bachelors/Family,2
3,45000,1600,2,Malleshwaram,3,2,Bachelors/Family,3
1,6000,500,1,"Immadihalli, Whitefield",3,2,Bachelors/Family,1
1,5000,500,1,"Bydara Halli, Benson Town",3,2,Family,1
3,14000,1800,1,Yelahanka,3,2,Bachelors/Family,3
2,20000,900,2,Electronic City,3,2,Bachelors/Family,2
1,11000,550,2,"Jp Nagar Phase 7, J P Nagar",3,2,Bachelors/Family,1
1,5500,600,1,"Chikkana Layout, Kammanahalli",3,1,Bachelors,1
3,55000,1800,2,"Langford Town, Shanti Nagar, Hosur Road",3,1,Bachelors,3
2,15000,976,1,"Jaya Nagar Block 5, Jayanagar",3,2,Bachelors/Family,1
1,8500,350,1,Bommanahalli,3,2,Bachelors/Family,1
2,15000,1100,2,Vidyaranyapura,3,2,Bachelors/Family,2
2,12000,500,1,"Guddadahalli, Mysore Road",3,1,Bachelors/Family,1
1,7500,600,2,"Electronics City Phase 1, Electronic City",3,2,Bachelors,1
2,16000,1100,1,Bannerghatta Main Road,3,2,Bachelors/Family,2
2,20000,1150,2,"Hennur, Hennur Bagalur Road",3,2,Family,2
2,14500,850,1,Basava Nagar,3,2,Bachelors/Family,2
1,6000,600,1,Meenakshi Layout Hosa Road,3,2,Bachelors/Family,1
2,14000,900,2,"Kaggadasapura, Indira nagar",3,2,Bachelors,2
1,7000,300,1,"Kattigenahalli, Bellary Road",3,2,Bachelors/Family,1
2,27500,1130,1,Old Airport Road,3,2,Bachelors/Family,2
2,18000,1200,1,Vijayanagar,3,1,Bachelors/Family,2
2,10000,1000,1,Varthur,3,2,Bachelors/Family,2
3,31000,1700,1,"Electronics City Phase 1, Electronic City",3,2,Family,3
2,15000,1100,2,Horamavu,3,2,Bachelors/Family,2
1,11000,300,1,Btm Layout,3,2,Bachelors/Family,1
1,4500,600,1,"Peenya Industrial Area, Tumkur Road",3,1,Bachelors/Family,1
1,10000,1000,1,K R Puram,3,2,Bachelors/Family,2
2,10000,1200,1,Ramamurthy Nagar,3,1,Bachelors/Family,2
1,9000,500,1,Nandini Layout,3,2,Bachelors/Family,1
2,16000,1050,1,Basaveshwar Nagar,3,2,Bachelors/Family,2
1,5000,350,2,"Chamundi Nagar, Rajajinagar",3,1,Bachelors/Family,1
2,10000,1000,1,"Ilyas Nagar, Kumaraswamy Layout",3,2,Bachelors/Family,2
1,15000,600,2,Mahadevapura,3,2,Bachelors/Family,1
1,3500,150,1,Yeshwantpur,3,1,Bachelors/Family,1
2,16000,1400,1,Hebbal,3,2,Bachelors/Family,2
2,17000,1387,1,"Nobo Nagar, Kalena Agrahara",3,2,Bachelors/Family,3
3,30000,1350,1,K R Puram,3,2,Bachelors/Family,2
2,12000,1020,2,Electronic City,3,1,Bachelors/Family,2
1,9000,600,2,Byrathi,3,2,Bachelors/Family,1
1,6000,400,1,Doddanagamangala,3,2,Bachelors/Family,1
1,20000,550,2,Mahadevapura,3,2,Bachelors,1
3,30000,1400,2,"Btm Layout Stage 2, BTM Layout",3,2,Bachelors/Family,2
2,20000,1050,2,"Hoodi Circle, Hoodi",3,2,Bachelors/Family,2
2,15000,800,1,whitefield,3,1,Bachelors/Family,2
2,20000,1100,1,Kodi Halli,3,1,Bachelors/Family,2
3,25000,1500,1,Kammanahalli,3,2,Bachelors/Family,2
1,9000,800,2,Yelechenahalli,3,2,Bachelors/Family,1
2,17000,800,2,J P Nagar,3,2,Bachelors,1
2,16500,1200,1,Padmanabha Nagar,3,2,Bachelors/Family,2
1,7000,450,1,"Kattigenahalli, Bellary Road",3,1,Bachelors/Family,1
3,30000,1425,1,"Electronic City Phase 2, Electronic City",3,2,Bachelors/Family,2
2,8500,720,1,K R Puram,3,2,Bachelors/Family,2
1,8000,700,2,Kadugodi,3,2,Bachelors/Family,1
2,20000,1100,1,Jayanagar,3,2,Bachelors/Family,2
3,30000,1645,2,"Electronic City Phase 2, Electronic City",3,2,Bachelors/Family,3
3,120000,3276,1,"Cleveland Town, Frazer Town",3,2,Bachelors/Family,3
1,7000,500,1,Kengeri Satellite Town,3,1,Bachelors/Family,1
2,10000,600,1,Akshayanagar,3,2,Bachelors/Family,2
1,5000,600,1,HMT Layout Nagasandra,3,2,Bachelors/Family,1
3,30000,1893,1,Begur Road,3,2,Bachelors,4
1,6500,450,1,Nimbekaipura,3,1,Bachelors,1
1,10000,650,2,"Jp Nagar Phase 7, J P Nagar",3,2,Bachelors,1
1,18000,400,2,indiranagar near bda complex,3,1,Bachelors,1
2,30000,1296,2,Kanakapura Road,3,2,Bachelors/Family,2
2,20000,1000,2,"Kaggadasapura, Indira nagar",3,2,Bachelors,2
1,16500,600,2,"Kr Garden-Murugeshpalya, Murugeshpalya, Airport Road",3,1,Bachelors,1
1,15000,600,1,J P Nagar,3,2,Bachelors/Family,1
4,130000,4800,2,whitefield,3,2,Bachelors/Family,4
2,15000,1000,1,"Srinagar, Banashankari",3,2,Bachelors/Family,1
1,70000,800,2,Nagarabhavi BDA complex,3,1,Bachelors,1
1,22000,455,2,"Murugeshpalya, Airport Road",3,2,Bachelors/Family,1
2,9750,575,2,Varanasi,3,2,Bachelors,2
2,23000,1066,1,Manayata Tech Park,3,1,Bachelors/Family,2
2,12000,850,1,Munnekollal,3,2,Bachelors/Family,1
3,60000,1550,2,"Bhel Township- Malleshwaram, Malleshwaram",3,2,Bachelors/Family,3
2,11000,1000,1,K R Puram,3,2,Bachelors/Family,2
2,12000,800,1,"Srinagar, Banashankari",3,2,Bachelors/Family,1
1,11000,450,2,"Murugeshpalya, Airport Road",3,2,Bachelors/Family,1
2,19000,1350,2,"Coffee Board Layout, Nagavara",3,2,Bachelors/Family,2
2,10000,1350,1,Rampura,3,2,Bachelors/Family,2
1,7500,600,1,"Mallathahalli, Outer Ring Road",3,2,Bachelors/Family,1
3,55000,2150,1,Basavanagudi,3,2,Bachelors,3
2,11000,1080,1,Hosakerehalli,3,2,Bachelors/Family,2
3,50000,1450,1,Old Airport Road,3,2,Bachelors/Family,3
2,13500,700,1,Anantapura,3,1,Bachelors/Family,2
2,16500,1200,1,Bannerghatta Main Road,3,2,Bachelors/Family,2
3,120000,2110,2,"Richmond Town, Richmond Town",3,1,Bachelors,3
1,7000,500,1,Bilekahalli,3,2,Bachelors/Family,1
2,10000,850,1,"Jyothi Nagar, Dooravani Nagar",3,2,Bachelors/Family,1
1,7000,400,1,"Bikasipura, kanakapura Road",3,1,Bachelors/Family,1
1,18000,800,1,Gottigere,3,2,Bachelors/Family,1
1,11000,600,1,Kudlu,3,2,Family,1
1,9000,450,1,Nandini Layout,3,1,Bachelors/Family,1
3,60000,2080,2,Frazer Town,3,2,Family,3
3,3500000,2500,2,Marathahalli,3,2,Bachelors,3
2,12500,650,1,Banashankari,3,2,Bachelors/Family,1
2,16000,1100,1,Padmanabha Nagar,3,2,Bachelors/Family,2
2,30000,1025,2,Indira Nagar,3,2,Bachelors/Family,2
2,17000,1100,2,Bannerghatta Main Road,3,2,Bachelors,2
1,8000,350,1,Banaswadi,3,1,Bachelors/Family,1
2,16500,1050,1,Vidyaranyapura,3,2,Bachelors/Family,2
2,13000,600,1,"Banashankari Stage 3, Banashankari",3,2,Bachelors/Family,1
2,12000,800,1,"Horamavu Agara, Hormavu",3,2,Family,2
2,17000,700,1,"Jp Nagar Phase 7, J P Nagar",3,2,Bachelors/Family,2
3,15000,750,1,"Hmt Layout Block 4, Vidyaranyapura",3,2,Bachelors/Family,2
3,35000,1600,1,Hennur Main Road,3,2,Bachelors/Family,3
2,13000,1180,2,Electronic City,3,2,Family,2
2,12000,1400,1,Kothanur,3,2,Bachelors/Family,2
1,10000,750,1,whitefield,3,2,Bachelors/Family,1
2,9000,580,2,Visthar,3,2,Bachelors,1
1,6000,350,1,K R Puram,3,1,Bachelors/Family,1
2,8900,1100,1,Sarjapur Road,3,2,Bachelors/Family,2
3,40000,1900,2,Basavanagudi,3,1,Bachelors,3
2,24000,1105,2,"Syndicate Bank Colony, Arakere",3,2,Bachelors/Family,2
2,18500,1080,2,"Jalahalli, Jalahalli, Outer Ring Road",3,2,Bachelors/Family,2
2,16000,1281,1,Padmanabha Nagar,3,2,Bachelors/Family,2
1,8000,600,1,Uttarahalli,3,2,Bachelors/Family,1
2,15000,850,1,Horamavu,3,2,Bachelors/Family,2
2,27000,1200,1,"Hennur, Hennur Bagalur Road",3,2,Bachelors/Family,2
2,17000,900,1,Bhuvaneswari Nagar,3,2,Bachelors/Family,2
3,50000,1250,2,"Bhel Township- Malleshwaram, Malleshwaram",3,2,Bachelors/Family,3
2,14000,800,2,"Ews Colony, BTM Layout",3,1,Bachelors,2
1,5000,500,1,Peenya 2nd Stage,3,1,Bachelors/Family,1
2,8000,600,1,"Electronic City Phase 2, Electronic City",3,2,Bachelors/Family,2
3,20000,904,1,Gottigere Main Rd,3,2,Bachelors/Family,2
2,15000,750,1,"Banashankari Stage 2, Banashankari",3,2,Bachelors/Family,2
3,20000,1252,2,Kogilu,3,2,Bachelors/Family,2
2,11000,1200,1,"Bhel Layout, Rajarajeshwari Nagar",3,2,Bachelors/Family,2
2,8500,440,1,Kamala Nagar,3,2,Bachelors/Family,2
3,22500,1600,2,"Bohra Layout, Gottigere, bannerghatta main Road",3,2,Bachelors/Family,3
2,15000,1200,1,Kodigenahalli,3,2,Bachelors/Family,2
2,11000,950,2,Begur,3,2,Bachelors/Family,2
2,11000,800,1,Battarahalli,3,1,Bachelors/Family,2
2,9000,1000,2,Budigere Cross,3,2,Bachelors/Family,1
3,120000,2770,1,"Dollars Colony-Rmv Extension Stage 2, RMV Extension Stage 2",3,2,Bachelors/Family,3
2,15000,800,1,Bilekahalli,3,2,Bachelors/Family,1
1,7000,400,1,Mathikere,3,2,Bachelors/Family,1
1,5000,144,1,Padmanabha Nagar,3,2,Bachelors/Family,1
1,18000,600,1,"Itpl, Whitefield",3,2,Bachelors/Family,1
3,45000,2200,2,"Hsr Layout Sector 6, HSR Layout",3,2,Bachelors,3
2,21000,1005,2,Indira Nagar,3,2,Bachelors/Family,3
2,10000,1200,1,Ramamurthy Nagar,3,2,Bachelors/Family,2
2,15000,1180,1,Bommanahalli,3,2,Family,2
2,11000,900,1,T Dasarahalli,3,2,Bachelors/Family,2
1,7500,500,2,Hosa Road Junction,3,2,Bachelors/Family,1
3,22000,1100,2,"East Of Ngef Layout, Bennigana Halli",3,2,Family,2
2,17000,1100,1,"Malleshpalya, Kaggadasapura",3,2,Bachelors/Family,2
1,6000,400,1,Parappana Agrahara,3,2,Bachelors/Family,1
2,20000,1250,1,"Ags Layout, Hebbal",3,2,Family,2
2,18000,600,1,Marathahalli,3,1,Bachelors/Family,2
2,13000,780,2,"Murugeshpalya, Airport Road",3,2,Bachelors/Family,1
2,38000,1274,2,Kanakapura Road,3,2,Bachelors/Family,2
2,36000,1200,2,whitefield,3,2,Bachelors/Family,2
1,7500,400,1,Chikkalasandra,3,1,Bachelors/Family,1
1,9000,500,1,Maruthi Sevanagar,3,1,Bachelors/Family,1
3,18000,1100,2,Doddabanahalli,3,2,Bachelors,3
1,6500,700,1,"Electronic City Phase 2, Electronic City",3,1,Bachelors,1
2,6000,600,1,Chikkabanavara,3,2,Bachelors/Family,1
2,18000,1200,2,Kodigenahalli,3,2,Bachelors/Family,2
2,12000,900,1,"Shivananda Nagar, Vijayanagar",3,2,Bachelors/Family,2
3,75000,1850,2,"Jaya Nagar Block 8, Jayanagar",3,2,Bachelors,3
2,25000,900,1,Kammanahalli,3,1,Family,2
2,20000,1050,1,Hulimavu,3,2,Bachelors/Family,2
2,8000,1200,1,Vidyaranyapura,3,2,Bachelors/Family,2
2,11000,600,1,Electronic City,3,1,Bachelors/Family,2
3,65000,1480,2,"Dodda Nekkundi Extension, Kartik Nagar, Outer Ring Road",3,2,Family,2
1,6000,400,1,Kasturi Nagar,3,2,Bachelors/Family,1
4,160000,4500,2,Langford Gardens,3,1,Bachelors,4
1,11000,600,1,"Maruthi Extesnion, Rajajinagar",3,2,Bachelors/Family,1
2,20000,1100,1,"Jp Nagar Phase 5, J P Nagar, Outer Ring Road",3,1,Bachelors/Family,2
1,5500,600,1,Rayasandra,3,1,Bachelors/Family,1
3,12000,1100,1,"Shampura, Kaval Byrasandra",3,2,Bachelors/Family,3
3,21500,1320,1,Bommasandra,3,2,Bachelors/Family,2
2,9300,500,1,Rajajinagar,3,1,Bachelors/Family,1
1,6000,600,1,Choodasandra,3,1,Bachelors/Family,1
2,13000,650,1,Arakere,3,1,Bachelors/Family,1
1,7000,300,2,New Thippasandra,3,1,Bachelors/Family,1
2,14000,1000,1,Battarahalli,3,1,Bachelors/Family,2
2,14000,1200,1,"A Narayanapura, Mahadevapura",3,2,Bachelors/Family,2
1,6000,650,1,Banashankari,3,2,Bachelors/Family,1
1,12500,600,1,New Bel Road,3,1,Bachelors/Family,1
1,7000,400,2,Gunjur,3,2,Bachelors,1
2,13000,1000,1,Anantapura,3,2,Bachelors/Family,2
2,20000,1100,2,Hulimavu,3,2,Bachelors/Family,2
2,24000,1300,1,"Ombr Layout, Banaswadi",3,1,Bachelors,2
1,6000,600,1,Hongasandra,3,1,Bachelors/Family,1
2,15000,800,1,Chamrajpet,3,2,Bachelors/Family,2
2,20000,1115,1,Sahakara Nagar,3,2,Bachelors/Family,2
2,17000,1060,2,K R Puram,3,1,Bachelors,2
3,35000,1278,1,Mathikere,3,2,Bachelors/Family,2
3,22000,1500,1,Kanakapura Road,3,2,Bachelors/Family,3
2,18000,1000,2,"Jp Nagar Phase 7, J P Nagar",3,2,Bachelors,2
4,120000,4105,2,Hebbal,3,2,Bachelors/Family,4
2,10000,800,1,Adugodi,3,2,Bachelors/Family,2
2,8000,500,1,Vijayanagar,3,2,Bachelors/Family,1
2,9500,700,1,Chikkalasandra,3,2,Bachelors/Family,1
2,9000,1055,2,Sathnur,3,2,Bachelors,2
3,31000,1325,2,"Jalahalli, Jalahalli, Outer Ring Road",3,2,Bachelors/Family,2
2,14000,950,1,Electronic City,3,1,Bachelors/Family,2
1,7000,450,2,Banjara Layout,3,2,Bachelors/Family,1
3,24000,1200,1,Banaswadi,3,2,Bachelors/Family,2
1,8000,400,2,"Electronic City Phase 2, Electronic City",3,2,Bachelors/Family,1
1,22000,400,1,Indira Nagar,3,2,Bachelors/Family,1
2,12000,600,1,Vijay Enclave,3,2,Bachelors/Family,2
1,5000,500,1,Vidyaranyapura,3,1,Bachelors/Family,1
1,6000,400,1,Hongasandra,3,1,Bachelors/Family,1
2,30000,1100,1,Maruthi Sevanagar,3,2,Bachelors/Family,2
2,12000,650,1,Bommanahalli,3,2,Bachelors/Family,2
2,15000,600,1,Ejipura,3,2,Bachelors/Family,2
2,14000,800,1,Hongasandra,3,2,Bachelors/Family,2
1,22000,460,2,"Murugeshpalya, Airport Road",3,2,Bachelors/Family,1
2,40000,1380,2,"Hal Layout, Hosur Road",3,2,Bachelors/Family,2
1,12000,500,1,Banaswadi,3,2,Bachelors/Family,1
2,15000,825,1,Hulimavu,3,1,Bachelors/Family,2
2,9500,700,1,Varthur,3,2,Bachelors/Family,2
2,15000,1110,2,Subramanyapura,3,1,Bachelors,2
2,15000,800,1,"Panduranga Nagar, bannerghatta main Road",3,2,Bachelors/Family,2
2,10000,810,1,Vijayanagar,3,2,Bachelors/Family,1
4,15000,1150,1,Yelahanka New Town,3,2,Bachelors/Family,3
1,7000,700,1,Mailasandar,3,2,Bachelors/Family,1
1,10000,300,1,CV Raman Nagar,3,1,Bachelors/Family,1
3,26969,1400,1,"Hoodi, Hoodi",3,2,Bachelors/Family,3
1,8000,450,2,Channasandra,3,1,Bachelors,1
3,52000,1603,2,Kanakapura Road,3,2,Bachelors/Family,3
3,30000,1500,1,Ulsoor Road,3,2,Bachelors/Family,2
1,6500,200,1,Mahadevapura,3,2,Bachelors,1
3,22000,1500,1,J P Nagar,3,2,Bachelors/Family,3
1,10000,600,1,Rajajinagar,3,2,Bachelors/Family,1
1,6000,150,1,Malleshwaram,3,2,Bachelors/Family,1
2,13000,750,1,K R Puram,3,2,Bachelors/Family,2
2,18000,1300,1,Basavanapura,3,2,Bachelors/Family,2
4,30000,1900,1,Bommanahalli,3,1,Bachelors/Family,3
