BHK,Rent,Size,Area Type,Area Locality,City,Furnishing Status,Tenant Preferred,Bathroom
3,100000,1000,2,Santacruz West,Mumbai,2,Bachelors/Family,3
4,200000,2200,2,Seven Bungalows,Mumbai,2,Bachelors/Family,5
3,100000,1256,2,"Satyam Springs, Deonar",Mumbai,2,Family,3
2,79500,750,2,"Hiranandani Castle Rock, Hiranandani Gardens",Mumbai,2,Family,2
3,84500,889,2,"Oberoi Splendor, JVLR-Jogeshwari Vikhroli Link Road",Mumbai,2,Bachelors/Family,2
2,100000,750,2,"Hiranandani Atlantis, Hiranandani Gardens",Mumbai,2,Bachelors/Family,2
1,13000,385,2,"Aims Sea View, Indralok",Mumbai,1,Family,1
4,100000,1454,2,"diamond garden, Chembur East",Mumbai,1,Bachelors/Family,4
1,35000,480,2,Seven Bungalows,Mumbai,2,Family,2
2,72000,660,2,"Hiranandani Castle Rock, Hiranandani Gardens",Mumbai,2,Bachelors/Family,2
3,180000,1600,2,Bandra West,Mumbai,2,Bachelors/Family,3
1,26000,434,2,"Samarth Srishti, Bhandup West",Mumbai,2,Bachelors/Family,2
3,72000,1121,2,"Hari Kunj II, Sindhi Society Chembur",Mumbai,1,Bachelors/Family,3
1,8000,620,1,Virar,Mumbai,2,Bachelors/Family,2
3,130000,937,2,"Runwal Elegante, Andheri West",Mumbai,2,Family,2
1,52000,470,2,"Godrej The Trees, Vikhroli East",Mumbai,2,Bachelors/Family,2
1,13000,410,2,Mira Road East,Mumbai,1,Family,1
3,45000,850,2,Mulund West,Mumbai,1,Family,3
3,180000,1500,2,"Purushottam Towers, Dadar West",Mumbai,2,Bachelors/Family,4
2,63000,888,2,"Shapoorji Pallonji Vicinia, Chandivali",Mumbai,2,Bachelors/Family,2
1,7500,380,2,sunanda circal,Mumbai,1,Bachelors,2
1,30000,360,2,"Antop Hill, Wadala",Mumbai,1,Bachelors/Family,1
1,28500,565,1,Kandivali East,Mumbai,2,Bachelors/Family,2
3,100000,2000,1,"Auris Serenity, Malad West",Mumbai,2,Bachelors/Family,4
4,270000,1358,2,"Lodha Kiara, Worli Hill",Mumbai,2,Family,4
2,38000,661,2,"Runwal Forests, Kanjurmarg West",Mumbai,2,Bachelors/Family,2
1,26000,450,2,"Ratan Silicon Park, Jankalyan Nagar",Mumbai,1,Family,2
3,70000,1300,2,Goregaon West,Mumbai,1,Bachelors,3
2,41000,600,2,"Vasant Oscar, Mulund West",Mumbai,2,Family,2
2,27000,900,1,Mahatama Gandhi Road,Mumbai,2,Bachelors/Family,3
1,53000,379,2,"Hiranandani Regent Hill, Powai",Mumbai,2,Bachelors,1
2,65000,805,2,"Auris Serenity, Kanch Pada",Mumbai,2,Family,3
1,85000,650,1,Malabar Hill,Mumbai,2,Bachelors/Family,2
1,6000,500,1,Naigaon East,Mumbai,2,Bachelors/Family,2
1,43000,480,2,Seven Bungalows,Mumbai,2,Family,2
2,65000,550,1,"Dr Babasaheb Ambedkar Road, Mumbai",Mumbai,2,Bachelors/Family,2
3,280000,1600,2,Bandra West,Mumbai,2,Bachelors/Family,3
3,98000,1400,2,"Hubtown Sunmist, Chakala",Mumbai,2,Family,2
3,330000,1500,2,"Indiabulls Blu, Worli",Mumbai,2,Bachelors/Family,2
3,65000,1050,2,"Alpine, Kandivali East",Mumbai,1,Bachelors,3
3,85000,920,2,Ghatkopar East,Mumbai,1,Family,3
1,40000,450,2,"Ajmera Bhakti Park, Bhakti Park",Mumbai,2,Bachelors/Family,1
1,23000,440,2,in Kandivali West,Mumbai,2,Bachelors,1
3,55000,932,1,Ghatkopar West,Mumbai,1,Bachelors/Family,3
1,15000,270,2,chakala andheri east,Mumbai,1,Bachelors,2
1,52000,379,2,"Hiranandani Regent Hill, Powai",Mumbai,2,Bachelors,2
2,13000,582,2,Lodha casa rio,Mumbai,2,Family,2
2,95000,800,2,"Pali Hill Apartment, Pali Hill",Mumbai,2,Bachelors/Family,2
1,25000,444,2,"Srishti Solitaire, Bhandup Industrial Estate",Mumbai,1,Bachelors/Family,2
1,21000,428,2,"Godrej Tranquil, Lokhandwala Twp",Mumbai,1,Bachelors/Family,1
5,360000,1880,2,"Runwal Elegante, Andheri West",Mumbai,2,Family,4
2,60000,888,2,"Shapoorji Pallonji Vicinia, Chandivali",Mumbai,2,Bachelors/Family,2
1,19000,490,1,Bhandup East,Mumbai,1,Bachelors/Family,1
3,140000,937,2,"Sheth Beaumonte, Sion Koliwada",Mumbai,1,Family,4
2,30000,710,2,"Gokul Gagan, Thakur Village, Kandivali East",Mumbai,1,Family,2
4,130000,1617,2,"Auris Serenity, Kanch Pada",Mumbai,2,Bachelors/Family,5
2,80000,836,2,"TATA Falcon Crest, Parel",Mumbai,1,Bachelors/Family,2
2,85000,1200,2,"Crescent Bay T3, Bhoiwada",Mumbai,2,Bachelors/Family,3
2,65000,950,2,"Vishnu Shivam Tower, Thakur Village, Kandivali East",Mumbai,2,Bachelors/Family,2
1,33000,460,2,"Conwood Astoria, Goregaon East",Mumbai,2,Bachelors/Family,2
1,36000,585,1,"Odyssey Bhakti Park, Bhakti Park",Mumbai,2,Bachelors/Family,2
2,22000,550,2,"Salasar Garden, Beverly Park",Mumbai,2,Family,2
1,17000,375,2,"Royal Palms Diamond Isle Phase II, Aarey Milk Colony",Mumbai,1,Bachelors/Family,1
2,55000,700,2,"Raj Legacy, Vikhroli West",Mumbai,2,Bachelors/Family,2
2,66000,750,2,"Sundar Nagar, Kalina",Mumbai,1,Family,2
4,140000,2000,2,"DB Woods, Gokuldham",Mumbai,2,Family,4
4,260000,2046,2,"Oberoi Esquire, Goregaon East",Mumbai,2,Bachelors/Family,5
2,32000,750,1,"Shree Sai Usha Complex, Bhandup West",Mumbai,2,Bachelors/Family,2
2,45000,730,2,"Raheja Heights, Malad East",Mumbai,1,Family,2
2,50000,750,2,"Hillcrest, Andheri East",Mumbai,2,Bachelors/Family,2
1,18500,229,1,Vile Parle,Mumbai,2,Bachelors/Family,1
2,51000,910,2,"Rivali Park, Borivali East",Mumbai,1,Bachelors,2
4,140000,1648,2,"Sheth Auris Serinity, Malad West",Mumbai,2,Bachelors/Family,5
3,80000,1100,2,"Alpine Shapoorji Pallonji, Thakur Village, Kandivali East",Mumbai,1,Family,3
1,30000,560,2,Ghatkopar East,Mumbai,1,Bachelors,2
2,85000,850,2,Andheri West,Mumbai,1,Bachelors/Family,2
1,15000,450,1,Dahisar East,Mumbai,1,Family,1
2,50000,820,2,"Raheja Heights, BMC Colony Malad East",Mumbai,2,Bachelors/Family,2
2,60000,750,2,"Tridhaatu Bhaveshwar Vilas, Central Avenue Road",Mumbai,1,Bachelors/Family,2
1,23000,410,2,"Midas Enclave CHS , Nandiadwala Colony",Mumbai,1,Bachelors/Family,1
1,14500,490,2,Ketki Pada,Mumbai,1,Bachelors/Family,2
2,40000,700,2,Collector Colony,Mumbai,1,Bachelors/Family,2
5,650000,3000,2,Khar West,Mumbai,2,Bachelors/Family,5
1,80000,560,2,Waterfield Road,Mumbai,2,Bachelors/Family,1
2,55000,650,2,"White Lily Apartment, Bhandup East",Mumbai,1,Bachelors/Family,2
1,12000,520,1,in Mira Road,Mumbai,2,Bachelors/Family,1
2,45000,850,2,"Eco Residency, Andheri East",Mumbai,1,Bachelors/Family,2
2,90000,777,2,"Hiranandani Castle Rock, Hiranandani Gardens",Mumbai,2,Bachelors/Family,2
2,43000,771,2,"Kalpataru Crest, Bhandup West",Mumbai,1,Bachelors/Family,2
1,22000,400,2,"Midas Enclave CHS , Nandiadwala Colony",Mumbai,1,Bachelors/Family,1
2,20000,600,2,"Marigold-5, Beverly Park",Mumbai,2,Family,2
1,26000,390,2,"Greenfields CHS, Andheri East",Mumbai,2,Bachelors/Family,2
4,850000,3200,2,Breach Candy,Mumbai,2,Bachelors/Family,4
1,34999,450,2,"HDIL Premier Residences, Kurla West",Mumbai,2,Bachelors/Family,2
1,35000,500,1,Powai,Mumbai,2,Bachelors/Family,2
1,50000,410,2,Dadar East,Mumbai,2,Bachelors/Family,1
1,16000,160,2,Lal Baug,Mumbai,1,Bachelors/Family,1
2,55000,750,2,Chandivali,Mumbai,1,Bachelors/Family,2
1,39000,585,1,"Chanchal Kalyan Complex, Yari Road",Mumbai,1,Family,2
3,100000,1300,2,"L&T Emerald Isle, Powai",Mumbai,2,Family,3
1,25000,350,2,Ghatla,Mumbai,2,Bachelors/Family,1
1,25000,490,1,Kandivali East,Mumbai,2,Bachelors/Family,2
2,49500,650,2,Juhu Versova Link Road,Mumbai,1,Family,2
1,21000,225,2,Lower Parel,Mumbai,1,Bachelors/Family,1
2,110000,850,2,Pali Hill,Mumbai,2,Bachelors/Family,2
1,21000,385,1,in Santacruz East,Mumbai,1,Bachelors/Family,1
2,46700,800,2,"Milap CHS, Seven Bungalows",Mumbai,1,Family,2
4,400000,2500,2,Bandra West,Mumbai,2,Bachelors/Family,4
4,280000,1526,2,"Lodha Marquise, Worli",Mumbai,2,Bachelors/Family,5
1,18000,300,1,Kurla West,Mumbai,1,Bachelors/Family,1
3,80000,1800,1,"Sabari Palm View, Chembur",Mumbai,2,Bachelors/Family,3
2,88000,800,2,"Kanakia Paris, Bandra Kurla Complex",Mumbai,2,Bachelors/Family,2
3,90000,890,2,"Oberoi Splendor, JVLR-Jogeshwari Vikhroli Link Road",Mumbai,2,Family,2
2,38000,700,2,"Sky Villa, Gokuldham",Mumbai,1,Bachelors/Family,2
1,20000,465,1,in Borivali East,Mumbai,2,Bachelors,1
2,140000,900,2,"Marathon Next Gen Era, Lower Parel",Mumbai,2,Family,2
3,78000,1073,2,"Raheja Ridgewood, Goregaon East",Mumbai,2,Bachelors/Family,3
1,21000,450,1,Chembur,Mumbai,1,Bachelors/Family,1
3,95000,1350,2,"Rajesh Raj Classic, Yari Road",Mumbai,2,Bachelors/Family,3
2,90000,800,2,"Band Stand, Bandra Band Stand",Mumbai,2,Bachelors/Family,2
2,34000,600,2,"Shiv Dham Apartment, Goregaon East",Mumbai,1,Bachelors,2
2,55000,650,2,Sion Trombay Road,Mumbai,1,Bachelors/Family,2
2,52000,550,2,Dadar East,Mumbai,2,Bachelors,2
1,74999,840,2,"Celestia Spaces, Balkrishna Dadu Karade Chowk",Mumbai,1,Bachelors/Family,2
3,75000,1121,2,"DB Woods, Gokuldham",Mumbai,2,Bachelors/Family,2
2,45000,650,2,"Swastik Pride, Chembur East",Mumbai,1,Bachelors/Family,2
1,22000,575,1,Kanjurmarg East,Mumbai,1,Bachelors/Family,1
1,32000,475,1,Andheri East,Mumbai,2,Bachelors/Family,1
2,34000,830,2,"Indraprastha CHS, Bhayandar East",Mumbai,2,Bachelors/Family,2
3,170000,1337,2,"Oberoi Splendor Grande, Agarkar Chowk",Mumbai,2,Bachelors/Family,3
1,23000,420,2,"Spring Leaf, Lokhandwala Twp",Mumbai,2,Bachelors/Family,2
1,20000,310,2,Malad West,Mumbai,1,Bachelors,1
3,350000,1800,2,Khar West,Mumbai,2,Family,4
3,90000,967,2,"Romell Aether, Goregaon East",Mumbai,2,Bachelors/Family,3
1,55000,505,2,"Godrej The Trees, Vikhroli East",Mumbai,2,Bachelors/Family,1
1,15000,275,1,Borivali East,Mumbai,1,Bachelors/Family,1
2,22000,640,2,Mahajan Wadi,Mumbai,2,Family,2
3,60000,1500,2,Film City,Mumbai,2,Bachelors/Family,3
2,49000,850,2,"Lakshchandi Height, Goregaon East",Mumbai,2,Bachelors/Family,2
2,34000,900,2,"Challenger Tower, Thakur Village, Kandivali East",Mumbai,2,Bachelors/Family,2
1,24000,430,2,"Bhoomi Elegant, Thakur Complex",Mumbai,2,Bachelors/Family,2
4,270000,1649,2,"Adani Western Heights, Andheri West",Mumbai,2,Family,3
3,69000,1100,2,Chandivali,Mumbai,1,Bachelors/Family,3
3,120000,1200,2,Worli,Mumbai,2,Bachelors/Family,3
2,32000,680,2,"Galassia, Kandarpada",Mumbai,1,Family,2
2,24000,600,2,Charkop,Mumbai,2,Bachelors,2
4,100000,1560,2,"diamond garden, Chembur",Mumbai,1,Bachelors/Family,4
5,600000,4500,2,Bandra West,Mumbai,2,Bachelors,5
2,45000,771,2,"Kalpataru Crest, Bhandup West",Mumbai,1,Bachelors/Family,2
2,80000,800,2,"Hiranandani Castle Rock, Powai",Mumbai,2,Bachelors/Family,2
2,37000,800,1,"Mayuresh Srishti, Bhandup West",Mumbai,2,Bachelors,2
3,210000,1425,2,"The Primordial House, Kemps Corner",Mumbai,2,Bachelors,4
4,190000,1750,2,"Godrej The Trees, Pirojshah Nagar",Mumbai,2,Bachelors/Family,4
1,25000,475,2,Ghatkopar East,Mumbai,1,Bachelors,2
4,210000,2000,2,Vikhroli,Mumbai,1,Bachelors,5
3,200000,1375,2,"Raheja Imperia, Worli",Mumbai,2,Family,3
5,310000,2800,2,"MidCity Shikhar, Andheri West",Mumbai,2,Bachelors/Family,5
1,26000,650,1,Srinagarchs chembur west near sankralyammandir,Mumbai,2,Bachelors/Family,1
2,27000,600,2,"Royal Palms, Goregaon East",Mumbai,1,Bachelors,2
1,26000,649,1,"Uttam Society, Chembur",Mumbai,1,Bachelors/Family,1
2,60000,950,2,"Green Woods Chkala, Andheri East",Mumbai,2,Bachelors,2
1,12000,225,2,Ashok Van,Mumbai,1,Family,1
2,180000,1000,2,Malabar Hill,Mumbai,2,Bachelors/Family,2
1,30000,330,2,Malad East,Mumbai,2,Family,1
3,100000,1200,2,Khar West,Mumbai,2,Bachelors/Family,3
3,140000,1270,2,"Lodha Azzuro , Parel",Mumbai,2,Bachelors,3
3,70000,920,2,"Safal Twins, Chembur",Mumbai,1,Bachelors/Family,3
2,20000,630,2,"SK Imperial Heights, Mira Road East",Mumbai,1,Family,2
2,22000,670,2,"Prathamesh Heritage, Beverly Park",Mumbai,2,Family,2
1,32000,450,1,Andheri West,Mumbai,2,Bachelors/Family,1
1,20000,265,1,Mazgaon,Mumbai,1,Bachelors/Family,1
2,50000,600,2,"K Raheja Maple Leaf, Powai",Mumbai,2,Bachelors/Family,2
2,29000,670,2,Amar Nagar,Mumbai,1,Family,2
2,45000,650,2,Chandivali,Mumbai,2,Bachelors/Family,2
1,6500,422,2,Nalasopara West,Mumbai,2,Family,2
2,55000,955,2,"MJ Shah Centrio, Chembur",Mumbai,1,Bachelors/Family,2
3,69999,1100,2,Kurla,Mumbai,2,Bachelors/Family,3
1,18500,300,2,JL Tambe Nagar,Mumbai,1,Bachelors,1
2,50000,900,2,"Dheeraj Valley Tower, Goregaon East",Mumbai,2,Bachelors/Family,2
2,45000,785,2,Chakala,Mumbai,1,Bachelors,2
3,85000,1350,2,"HDIL Metropolis, 4 Bunglows",Mumbai,2,Family,3
2,85000,900,2,"Ruparel Ariana, Parel",Mumbai,2,Bachelors/Family,2
1,25000,400,2,Worli,Mumbai,1,Bachelors,1
2,75000,800,2,"Sethia Grandeur, Bandra East",Mumbai,2,Bachelors,3
2,190000,895,2,"Indiabulls Blu, Worli",Mumbai,2,Bachelors/Family,2
1,20000,625,1,Dahisar East,Mumbai,2,Bachelors/Family,1
2,30000,720,2,"Samarth Garden, Bhandup West",Mumbai,2,Bachelors/Family,2
2,75000,750,2,"Utkarsh CHS, Prabhadevi",Mumbai,2,Bachelors/Family,2
3,350000,1663,2,"Indiabulls Blu, Worli Naka Acharaya Atre Chowk",Mumbai,2,Bachelors/Family,2
2,70000,660,2,Azad Nagar Colaba,Mumbai,2,Bachelors/Family,2
2,32000,700,2,"MUKTA MAHEK, Thakur Complex",Mumbai,2,Bachelors/Family,2
1,22000,377,1,"Srishti Elegance, Bhandup West",Mumbai,1,Bachelors/Family,2
2,35000,650,2,Thakur Complex,Mumbai,2,Family,2
2,47000,650,2,"117 Residency, Chembur East",Mumbai,1,Bachelors/Family,2
4,400000,2080,2,"Indiabulls Blu, Worli",Mumbai,2,Bachelors/Family,5
2,31000,700,1,"Sai Aasha Daya, Mulund East",Mumbai,2,Bachelors/Family,2
1,60000,430,2,Bandra West,Mumbai,2,Bachelors/Family,1
2,58000,650,2,"L&T Emerald Isle, Powai",Mumbai,1,Family,2
3,85000,890,2,"Oberoi Splendor, JVLR-Jogeshwari Vikhroli Link Road",Mumbai,2,Bachelors/Family,2
2,45000,965,1,Bhakti Park,Mumbai,1,Bachelors/Family,2
1,7500,630,1,"Sumit Greendale, Chikhal Dongari",Mumbai,2,Bachelors/Family,2
4,250000,2100,2,"Bombay Dyeing Two ICC, Dadar East",Mumbai,2,Bachelors/Family,4
3,150000,1100,2,"Badrinath Tower, Amit Nagar",Mumbai,2,Family,3
2,80000,730,2,Perry Rd,Mumbai,2,Bachelors/Family,2
3,75000,1380,2,"Thakur Jewel, Thakur Village, Kandivali East",Mumbai,2,Bachelors/Family,3
3,66000,1100,2,"Shapoorji Pallonji Vicinia, Chandivali",Mumbai,2,Bachelors/Family,3
1,45000,450,2,Mahim West,Mumbai,2,Bachelors,1
1,22000,500,1,"Madhugiri Society, Chembur",Mumbai,1,Bachelors/Family,1
3,65000,1100,2,"Raheja Heights, Malad East",Mumbai,2,Bachelors,3
3,55000,868,2,"Orchid Suburbia, Bander Pakhadi",Mumbai,1,Family,3
2,55000,750,2,"Omkar Meridia, Bandra Kurla Complex",Mumbai,2,Bachelors/Family,2
1,36000,540,1,in Mahim West,Mumbai,1,Bachelors/Family,2
4,230000,2100,2,"Hiranandani Gardens Odyssey I, Hiranandani Gardens",Mumbai,2,Family,5
1,22000,450,2,Charkop Sector 6,Mumbai,2,Family,2
3,170000,1600,2,"Crescent Bay Callisto, Parel",Mumbai,2,Family,4
1,34000,560,1,Serenity Complex,Mumbai,2,Bachelors,2
1,45000,500,2,"Irla, Vile Parle West",Mumbai,1,Bachelors,1
1,14000,305,2,Kandivali West,Mumbai,1,Bachelors/Family,1
3,75000,970,2,"Paras Building, Sion East",Mumbai,2,Bachelors/Family,2
1,7000,480,2,Taloja Phase 2,Mumbai,1,Bachelors/Family,1
2,55000,720,2,"diamond garden, Chembur East",Mumbai,2,Bachelors/Family,2
2,55000,950,2,"Valentine Apartments, Gokuldham",Mumbai,2,Family,2
4,700000,3200,2,"Lady Ratan Tower, Worli",Mumbai,2,Bachelors/Family,4
3,140000,1450,2,"Hiranandani Gardens Torino, Hiranandani Gardens",Mumbai,2,Family,3
2,42000,774,2,"Lokhandwala Octacrest, Lokhandwala Twp",Mumbai,2,Family,2
1,27000,450,1,Andheri West,Mumbai,1,Family,1
3,60000,1000,2,Malad West,Mumbai,2,Bachelors,3
1,17000,340,1,Goregaon East,Mumbai,2,Bachelors/Family,1
1,30000,430,2,"Sindhi Society, Chembur",Mumbai,2,Bachelors/Family,2
2,45000,722,2,"Alpine Apartments, Chembur East",Mumbai,1,Bachelors/Family,2
3,90000,1152,2,"Kabra Metro One, Seven Bungalows",Mumbai,2,Bachelors/Family,2
1,25000,641,1,Borivali West,Mumbai,1,Bachelors/Family,1
2,70000,810,2,"Vintage Pearl Apartment, Bandra West",Mumbai,2,Bachelors/Family,2
2,90000,800,2,Vile Parle West,Mumbai,2,Family,2
2,110000,875,2,Bandra West,Mumbai,1,Bachelors/Family,2
2,20000,700,1,"Man Opus, Mira Road",Mumbai,1,Family,2
1,35000,420,1,in Andheri West,Mumbai,2,Bachelors/Family,1
3,80000,1400,2,Ghatkopar,Mumbai,2,Bachelors/Family,3
2,54500,758,2,"L&T Emerald Isle, Chandivali",Mumbai,2,Bachelors/Family,2
4,350000,2880,2,"Lodha World Crest, Lower Parel",Mumbai,1,Bachelors,5
1,45000,480,2,Seven Bungalows,Mumbai,2,Bachelors/Family,2
1,38000,550,2,Sion East,Mumbai,1,Bachelors,2
2,90000,900,2,"Lodha Venezia, Parel",Mumbai,2,Bachelors,2
1,22000,400,1,Bhoiwada,Mumbai,1,Bachelors/Family,1
2,70000,760,2,"L&T Emerald Isle, Powai",Mumbai,2,Bachelors/Family,2
4,380000,2800,2,"World One Tower Mumbai, Worli",Mumbai,1,Bachelors,5
1,50000,400,2,"Hiranandani Regent Hill, Hiranandani Gardens",Mumbai,2,Bachelors/Family,1
4,680000,1962,2,Khar West,Mumbai,2,Bachelors/Family,5
3,140000,1100,2,Waterfield Road,Mumbai,2,Bachelors/Family,3
2,40000,800,1,in Borivali West,Mumbai,2,Bachelors/Family,2
2,32000,590,2,"Saaga Mrunali CHS, Shantivan",Mumbai,1,Family,2
2,78000,600,2,Andheri West,Mumbai,2,Bachelors/Family,2
4,280000,2500,2,"Bombay Dyeing Two ICC, Dadar TT Circle",Mumbai,2,Bachelors/Family,6
2,45000,670,2,Chembur,Mumbai,1,Bachelors/Family,2
2,65000,960,2,"Dosti Ambrosia, Wadala East",Mumbai,2,Bachelors/Family,2
2,65000,1500,1,in Sion,Mumbai,2,Bachelors/Family,3
1,35000,500,1,Ghatkopar West,Mumbai,2,Bachelors/Family,1
3,90000,1120,2,"DB Woods, Gokuldham",Mumbai,2,Family,2
4,250000,2729,2,"L&T Emerald Isle, Powai",Mumbai,2,Bachelors,5
3,70000,3354,2,Talagatta Pura,Bangalore,2,Bachelors/Family,3
2,10500,800,1,Nagappa Reddy layout-Dooravani Nagar,Bangalore,2,Bachelors/Family,2
2,13000,1000,1,"Kattigenahalli, Bellary Road",Bangalore,2,Bachelors/Family,2
2,17000,1040,1,C V Raman Nagar,Bangalore,2,Bachelors/Family,2
3,21000,1403,1,"Chikkalasandra, Bangalore",Bangalore,2,Bachelors/Family,3
2,10000,600,1,Talaghattapura,Bangalore,2,Bachelors/Family,1
4,61500,2608,2,Malleshwaram,Bangalore,2,Bachelors,3
2,13000,850,2,"Ramaiah Layout, Kacharakanahalli",Bangalore,2,Family,2
1,7500,400,1,Rajajinagar,Bangalore,1,Bachelors/Family,1
2,17000,1000,1,Padmanabha Nagar,Bangalore,2,Bachelors/Family,2
3,25000,1350,2,Kengeri Main Road,Bangalore,2,Bachelors,3
2,10500,800,2,Ramamurthy Nagar,Bangalore,2,Bachelors/Family,2
1,8000,350,1,Thanisandra,Bangalore,2,Bachelors/Family,1
1,9500,900,1,J P Nagar,Bangalore,2,Bachelors/Family,1
3,50000,2000,2,Bannerghatta Main Road,Bangalore,2,Bachelors/Family,3
2,13000,700,1,"Vinayakanagar, Hebbal",Bangalore,2,Bachelors/Family,2
1,13500,600,1,venkatapuram,Bangalore,2,Bachelors/Family,1
2,13000,700,2,"Vv Nagar, Bikasipura",Bangalore,2,Bachelors/Family,1
1,15000,600,1,C V Raman Nagar,Bangalore,2,Bachelors,1
2,15000,1400,1,Ramamurthy Nagar,Bangalore,2,Bachelors/Family,3
1,7000,600,1,Kacharakanahalli,Bangalore,1,Bachelors/Family,1
2,25000,770,1,Tumkur Road,Bangalore,2,Bachelors/Family,2
2,17000,900,2,Babusahib Palya,Bangalore,2,Family,2
1,7500,500,1,"Kumaraswamy Layout, Kumaraswamy Layout",Bangalore,2,Bachelors/Family,1
2,15000,1100,1,Nri Layout,Bangalore,1,Bachelors/Family,2
1,7500,500,1,"Balaji Layout -Hongasandra, Hongasandra",Bangalore,2,Bachelors/Family,1
3,25000,1260,1,Vijaya Bank Layout,Bangalore,2,Bachelors/Family,3
3,54000,1750,2,"Jaya Nagar Block 1, Jayanagar",Bangalore,2,Bachelors/Family,3
1,14500,600,2,Maruthi Sevanagar,Bangalore,2,Bachelors,1
1,4500,450,1,Nelamangala,Bangalore,2,Bachelors/Family,1
2,10500,800,1,Yelahanka New Town,Bangalore,2,Bachelors/Family,1
1,5500,400,1,Hongasandra,Bangalore,1,Bachelors/Family,1
2,16000,600,2,Girinagar,Bangalore,1,Bachelors,2
1,7000,400,1,T Dasarahalli,Bangalore,1,Bachelors/Family,1
2,12500,900,1,Ramamurthy Nagar,Bangalore,2,Bachelors/Family,2
2,10000,1200,1,Jogupalya,Bangalore,2,Bachelors/Family,1
2,18000,1045,2,Maruthi Sevanagar,Bangalore,2,Bachelors,2
3,28000,1021,2,"Balaji Gardens Layout, Gottigere",Bangalore,2,Bachelors,3
3,12000,1200,1,in Bannerghatta Road,Bangalore,1,Bachelors/Family,2
2,13000,1000,2,"Electronic City Phase 2, Electronic City",Bangalore,1,Bachelors/Family,1
2,50000,1280,2,Hebbal,Bangalore,2,Bachelors/Family,2
1,7000,450,2,Jalahalli East,Bangalore,2,Bachelors/Family,1
2,30000,450,1,"Garebhavipalya, Hongasandra, Hosur Road",Bangalore,1,Bachelors/Family,2
1,10000,600,1,Btm Layout Stage 4,Bangalore,2,Bachelors/Family,2
2,15000,800,1,Konanakunte,Bangalore,2,Bachelors/Family,2
1,7500,500,1,Basaveshwar Nagar,Bangalore,1,Bachelors/Family,1
3,45000,1680,1,"Jp Nagar Phase 7, J P Nagar",Bangalore,2,Bachelors/Family,3
3,65000,2000,2,Hebbal,Bangalore,2,Bachelors,3
1,12000,500,2,Koramangala Block 4,Bangalore,2,Bachelors,1
1,7000,500,2,"Aecs Layout-Singasandra, Singasandra, Hosur Road",Bangalore,2,Bachelors,1
1,9000,800,1,Mahadevapura,Bangalore,1,Bachelors/Family,1
2,23000,1100,1,Banaswadi,Bangalore,2,Family,2
2,30000,1200,1,"Kalasipalyam, Kalasipalyam",Bangalore,2,Bachelors/Family,2
1,8000,500,2,"Tilak Nagar, Jayanagar, bannerghatta main Road",Bangalore,1,Bachelors/Family,1
2,16000,1155,1,K R Puram,Bangalore,2,Family,2
1,7500,440,1,Electronic City,Bangalore,2,Bachelors/Family,1
2,20000,1040,2,Sarjapur Road,Bangalore,2,Bachelors/Family,2
4,110000,2900,2,whitefield,Bangalore,2,Bachelors,4
3,30000,1200,1,Nagondanahalli,Bangalore,2,Bachelors/Family,2
3,20000,1600,1,"Isro Layout, Kumaraswamy Layout",Bangalore,2,Family,3
4,84000,3150,2,Banashankari,Bangalore,1,Bachelors,4
2,17000,1000,1,JAR Shikara,Bangalore,2,Bachelors/Family,2
2,15000,1200,1,Medahalli,Bangalore,2,Bachelors/Family,2
1,6000,400,1,"Electronic City Phase 2, Electronic City",Bangalore,2,Bachelors/Family,1
2,16000,950,2,Ramamurthy Nagar,Bangalore,2,Bachelors/Family,3
2,9500,530,2,Byatarayanapura,Bangalore,2,Bachelors/Family,1
1,8000,300,2,"Udayanagar Extension, Mahadevapura",Bangalore,1,Bachelors/Family,1
2,15000,1000,1,"Dwarka Nagar, Kattigenahalli",Bangalore,2,Bachelors/Family,2
1,12000,450,1,Btm Layout,Bangalore,1,Bachelors/Family,1
1,10000,600,2,"Jeevan Bima Nagar, Airport Road",Bangalore,2,Bachelors,1
2,16000,1100,1,"Jaya Nagar Block 7, Jayanagar",Bangalore,1,Bachelors/Family,2
1,11000,400,1,Chamrajpet,Bangalore,1,Bachelors/Family,1
2,11000,700,1,"Hosa Road, off Hosur Road",Bangalore,1,Bachelors/Family,2
2,20000,1105,1,"Electronics City Phase 1, Electronic City",Bangalore,2,Bachelors/Family,2
3,24000,1430,1,Subramanyapura,Bangalore,2,Bachelors/Family,2
2,14500,850,1,K R Puram,Bangalore,2,Bachelors/Family,2
1,4000,650,1,Byatarayanapura,Bangalore,1,Bachelors/Family,1
2,12000,1200,1,Kempapura Agrahara,Bangalore,1,Bachelors/Family,2
2,8500,600,1,Vijayanagar,Bangalore,1,Bachelors/Family,2
1,9000,400,2,Munnekollal,Bangalore,2,Bachelors/Family,1
4,180000,2800,2,"Sarakki Nagar, J P Nagar",Bangalore,2,Family,4
2,10500,1100,1,"Ananda Puram, Jeevan Bima Nagar",Bangalore,2,Bachelors/Family,2
2,12000,900,1,"Electronic City Phase 2, Electronic City",Bangalore,1,Bachelors,2
3,32000,1300,1,"Hrbr Layout, Kalyan Nagar, Outer Ring Road",Bangalore,2,Bachelors/Family,2
2,15000,1000,1,Horamavu kelkkeri road,Bangalore,2,Bachelors/Family,3
